nuc_id,chr,center,coverage,gene,acc,gene_pos
63087,16,595062,8.03,RLF2,YPR018W,5
63088,16,594900,8.39,RLF2,YPR018W,4
63089,16,594737,9.23,RLF2,YPR018W,3
63090,16,594571,8.63,RLF2,YPR018W,2
63091,16,594408,7.66,RLF2,YPR018W,1
63092,16,594128,9.61,DSS4,YPR017C,-1
63093,16,593903,6.74,DSS4,YPR017C,1
63094,16,593763,9.14,DSS4,YPR017C,2
63095,16,593588,6.63,DSS4,YPR017C,3
63096,16,593438,8.87,TIF6,YPR016C,-1
63097,16,593125,4.95,TIF6,YPR016C,1
63098,16,592967,6.87,,YPR016W-A,-1
63099,16,592779,6.87,,YPR016W-A,-2
63100,16,592618,5.16,,YPR016W-A,-3
63101,16,592471,5.05,TIF6,YPR016C,5
63102,16,592319,5.78,,,NaN
63103,16,592110,1.13,,,NaN
63104,16,591951,3.8,,,NaN
63105,16,591829,1.61,,YPR015C,-3
63106,16,591615,6.72,,YPR015C,-2
63107,16,591147,6.09,,YPR015C,-1
63108,16,590968,7.55,,YPR015C,1
63109,16,590828,8.5,,YPR015C,2
63110,16,590652,8.43,,YPR015C,3
63111,16,590485,6.74,,YPR015C,4
63112,16,590356,5.07,,YPR015C,5
63113,16,590218,0.9,,,NaN
63114,16,590005,6.35,,,NaN
63115,16,589826,4.65,,,NaN
63116,16,589673,4.4,,,NaN
63117,16,589487,4.7,,,NaN
63118,16,589350,5.99,,,NaN
63119,16,589163,8.04,,,NaN
63120,16,588986,2.27,,,NaN
63121,16,588825,6,,,NaN
63122,16,588656,1.76,,,NaN
63123,16,588390,3.09,,,NaN
63124,16,588148,6.27,,,NaN
63125,16,587978,2.52,,YPR014C,-3
63126,16,587823,3.75,,YPR014C,-2
63127,16,587596,3.7,,YPR014C,-1
63128,16,587144,5.54,,YPR014C,2
63129,16,586975,2.5,,,NaN
63130,16,586871,3.6,,,NaN
63131,16,586719,3.75,,,NaN
63132,16,586544,5.23,,YPR013C,-3
63133,16,586140,1.06,,YPR013C,-2
63134,16,585913,3.41,,YPR013C,-1
63135,16,585742,3.06,,YPR013C,1
63136,16,585581,2.44,,YPR013C,2
63137,16,585436,4.11,,YPR013C,3
63138,16,585235,3.24,,YPR013C,4
63139,16,585087,0.84,,YPR013C,5
63140,16,584954,2.53,,YPR013C,6
63141,16,584849,2.72,,YPR013C,7
63142,16,584686,4.07,,YPR011C,-3
63143,16,584514,4.24,,YPR011C,-2
63144,16,584315,5.14,,YPR011C,-1
63145,16,584078,7,,YPR011C,1
63146,16,583912,7.8,,YPR012W,1
63147,16,583766,3.93,,YPR012W,-1
63148,16,583614,5.31,,YPR012W,-2
63149,16,583433,6.43,,YPR012W,-3
63150,16,583213,7.11,,YPR010C-A,-3
63151,16,583062,9.67,,YPR010C-A,-2
63152,16,582795,3.63,,YPR010C-A,-1
63153,16,582620,3.92,,YPR010C-A,1
63154,16,582457,6.37,,YPR010C-A,2
63155,16,582256,0.78,,,NaN
63156,16,582070,1.41,,,NaN
63157,16,581909,9,RPA135,YPR010C,-3
63158,16,581741,7.15,RPA135,YPR010C,-2
63159,16,581558,7.2,RPA135,YPR010C,-1
63160,16,581198,8.91,RPA135,YPR010C,1
63161,16,581041,8.48,RPA135,YPR010C,2
63162,16,580871,12.61,RPA135,YPR010C,3
63163,16,580708,7.52,RPA135,YPR010C,4
63164,16,580544,3.47,RPA135,YPR010C,5
63165,16,580394,1.69,RPA135,YPR010C,6
63166,16,580279,1.28,RPA135,YPR010C,7
63167,16,580133,4.17,RPA135,YPR010C,8
63168,16,580003,3.31,RPA135,YPR010C,9
63169,16,579791,3.7,RPA135,YPR010C,10
63170,16,579616,6.77,RPA135,YPR010C,11
63171,16,579462,3.98,RPA135,YPR010C,12
63172,16,579235,4.63,RPA135,YPR010C,13
63173,16,579018,6.89,RPA135,YPR010C,14
63174,16,578879,2.54,RPA135,YPR010C,15
63175,16,578705,5.77,RPA135,YPR010C,16
63176,16,578530,0.61,RPA135,YPR010C,17
63177,16,578342,3.49,RPA135,YPR010C,18
63178,16,578202,5.09,RPA135,YPR010C,19
63179,16,578021,6.39,RPA135,YPR010C,20
63180,16,577842,7.1,RPA135,YPR010C,21
63181,16,577691,3.06,RPA135,YPR010C,22
63182,16,577524,0.6,,,NaN
63183,16,577323,4.97,,,NaN
63184,16,577136,6.06,SUT2,YPR009W,5
63185,16,576957,7.44,SUT2,YPR009W,4
63186,16,576792,6.58,SUT2,YPR009W,3
63187,16,576631,7.03,SUT2,YPR009W,2
63188,16,576491,1.96,SUT2,YPR009W,1
63189,16,576019,4.57,SUT2,YPR009W,-1
63190,16,575860,6.48,SUT2,YPR009W,-2
63191,16,575621,6.27,SUT2,YPR009W,-3
63192,16,575447,6.26,,,NaN
63193,16,575139,2.52,,,NaN
63194,16,574995,9.29,HAA1,YPR008W,15
63195,16,574815,6.09,HAA1,YPR008W,14
63196,16,574643,8.18,HAA1,YPR008W,13
63197,16,574478,2.52,HAA1,YPR008W,12
63198,16,574335,2.23,HAA1,YPR008W,11
63199,16,574189,2.5,HAA1,YPR008W,10
63200,16,573988,2.88,HAA1,YPR008W,9
63201,16,573860,1.93,HAA1,YPR008W,8
63202,16,573730,7.48,HAA1,YPR008W,7
63203,16,573528,2.87,HAA1,YPR008W,6
63204,16,573393,4.36,HAA1,YPR008W,5
63205,16,573239,9.69,HAA1,YPR008W,4
63206,16,573079,7.56,HAA1,YPR008W,3
63207,16,572888,6.2,HAA1,YPR008W,2
63208,16,572714,4.03,HAA1,YPR008W,1
63209,16,572293,2.45,HAA1,YPR008W,-1
63210,16,572125,8.19,HAA1,YPR008W,-2
63211,16,571971,6.21,HAA1,YPR008W,-3
63212,16,571807,7.23,REC8,YPR007C,-3
63213,16,571637,6.17,REC8,YPR007C,-2
63214,16,571476,5.37,REC8,YPR007C,-1
63215,16,571309,7.23,REC8,YPR007C,1
63216,16,571128,3.39,REC8,YPR007C,2
63217,16,570953,3.44,REC8,YPR007C,3
63218,16,570788,9.17,REC8,YPR007C,4
63219,16,570617,12.02,REC8,YPR007C,5
63220,16,570437,12.12,REC8,YPR007C,6
63221,16,570258,8.71,REC8,YPR007C,7
63222,16,570082,10.62,REC8,YPR007C,8
63223,16,569895,8.53,REC8,YPR007C,9
63224,16,569731,12.6,REC8,YPR007C,10
63225,16,569551,14.35,ICL2,YPR006C,-3
63226,16,569394,5.9,ICL2,YPR006C,-2
63227,16,569147,4.77,ICL2,YPR006C,-1
63228,16,568955,8.07,ICL2,YPR006C,1
63229,16,568813,7.59,ICL2,YPR006C,2
63230,16,568650,9.5,ICL2,YPR006C,3
63231,16,568487,7.06,ICL2,YPR006C,4
63232,16,568323,8.9,ICL2,YPR006C,5
63233,16,568160,6.25,ICL2,YPR006C,6
63234,16,567965,5.3,ICL2,YPR006C,7
63235,16,567801,3.62,ICL2,YPR006C,8
63236,16,567545,9.93,ICL2,YPR006C,10
63237,16,567388,7.34,HAL1,YPR005C,-3
63238,16,567210,1.13,HAL1,YPR005C,-2
63239,16,566814,2.05,HAL1,YPR005C,-1
63240,16,566631,5.37,HAL1,YPR005C,1
63241,16,566446,6,HAL1,YPR005C,2
63242,16,566268,6.9,HAL1,YPR005C,3
63243,16,566119,5.26,HAL1,YPR005C,4
63244,16,565966,3.73,HAL1,YPR005C,5
63245,16,565818,9.07,HAL1,YPR005C,6
63246,16,565664,7.09,AIM45,YPR004C,-3
63247,16,565489,10.84,AIM45,YPR004C,-2
63248,16,565320,10.48,AIM45,YPR004C,-1
63249,16,565012,7.93,AIM45,YPR004C,1
63250,16,564866,10.57,AIM45,YPR004C,2
63251,16,564693,10.22,AIM45,YPR004C,3
63252,16,564527,7.57,AIM45,YPR004C,4
63253,16,564373,10.57,,YPR003C,-3
63254,16,564211,7.59,,YPR003C,-2
63255,16,564061,2.88,,YPR003C,-1
63256,16,563772,7.15,,YPR003C,1
63257,16,563607,7.06,,YPR003C,2
63258,16,563434,6.98,,YPR003C,3
63259,16,563279,7.26,,YPR003C,4
63260,16,563110,6.42,,YPR003C,5
63261,16,562951,5.87,,YPR003C,6
63262,16,562613,3.08,,YPR003C,8
63263,16,562468,4.5,,YPR003C,9
63264,16,562250,3.13,,YPR003C,10
63265,16,562048,7.48,,YPR002C-A,-3
63266,16,561886,5.19,,YPR002C-A,-2
63267,16,561701,5.95,,YPR002C-A,-1
63268,16,561484,2.76,,YPR002C-A,1
63269,16,561283,6.82,,YPR002C-A,2
63270,16,561107,4.04,,YPR002C-A,3
63271,16,560935,6.45,,YPR002C-A,4
63272,16,560785,5.77,,YPR002C-A,5
63273,16,560603,4.16,,YPR002C-A,6
63274,16,560436,6.15,,,NaN
63275,16,560271,2.2,,,NaN
63276,16,560029,1.51,,,NaN
63277,16,559883,5.48,,,NaN
63278,16,559708,10.39,PDH1,YPR002W,8
63279,16,559539,5.46,PDH1,YPR002W,7
63280,16,559355,5.73,PDH1,YPR002W,6
63281,16,559157,4.48,PDH1,YPR002W,5
63282,16,559009,3.61,PDH1,YPR002W,4
63283,16,558804,9.31,PDH1,YPR002W,3
63284,16,558629,3.84,PDH1,YPR002W,2
63285,16,558470,3.6,PDH1,YPR002W,1
63286,16,558285,3.84,PDH1,YPR002W,-1
63287,16,557971,2.85,PDH1,YPR002W,-2
63288,16,557799,10.41,PDH1,YPR002W,-3
63289,16,557633,5.86,CIT3,YPR001W,8
63290,16,557462,6.2,CIT3,YPR001W,7
63291,16,557282,9.17,CIT3,YPR001W,6
63292,16,557116,7.18,CIT3,YPR001W,5
63293,16,556933,6.13,CIT3,YPR001W,4
63294,16,556769,8.64,CIT3,YPR001W,3
63295,16,556593,7.49,CIT3,YPR001W,2
63296,16,556452,4.45,CIT3,YPR001W,1
63297,16,556262,2.77,CIT3,YPR001W,-1
63298,16,556024,7.14,CIT3,YPR001W,-2
63299,16,555829,4.79,CIT3,YPR001W,-3
63300,16,555647,3.88,,,NaN
63301,16,555476,4.8,HAT1,YPL001W,6
63302,16,555272,1.39,HAT1,YPL001W,5
63303,16,555104,2.89,HAT1,YPL001W,4
63304,16,554930,8.16,HAT1,YPL001W,3
63305,16,554765,9.83,HAT1,YPL001W,2
63306,16,554601,8.5,HAT1,YPL001W,1
63307,16,554336,13.79,SNF8,YPL002C,1
63308,16,554173,10.83,SNF8,YPL002C,2
63309,16,553982,5.61,SNF8,YPL002C,3
63310,16,553815,2.86,SNF8,YPL002C,4
63311,16,553685,6.06,SNF8,YPL002C,5
63312,16,553540,1.56,,,NaN
63313,16,553322,1.45,,,NaN
63314,16,553168,5.42,ULA1,YPL003W,8
63315,16,552992,5.35,ULA1,YPL003W,7
63316,16,552822,5.01,ULA1,YPL003W,6
63317,16,552673,3.03,ULA1,YPL003W,5
63318,16,552520,4.24,ULA1,YPL003W,4
63319,16,552344,8.15,ULA1,YPL003W,3
63320,16,552188,5.62,ULA1,YPL003W,2
63321,16,552038,5.24,ULA1,YPL003W,1
63322,16,551674,2.38,LSP1,YPL004C,1
63323,16,551553,4.88,LSP1,YPL004C,2
63324,16,551382,6.39,LSP1,YPL004C,3
63325,16,551221,2.08,LSP1,YPL004C,4
63326,16,550938,3.15,LSP1,YPL004C,6
63327,16,550737,4.2,LSP1,YPL004C,7
63328,16,550454,1.12,,,NaN
63329,16,550266,4.67,,,NaN
63330,16,550097,4.72,AEP3,YPL005W,11
63331,16,549900,4.77,AEP3,YPL005W,10
63332,16,549774,0.81,AEP3,YPL005W,9
63333,16,549590,6.19,AEP3,YPL005W,8
63334,16,549462,0.9,AEP3,YPL005W,7
63335,16,549315,4.74,AEP3,YPL005W,6
63336,16,549146,6.91,AEP3,YPL005W,5
63337,16,548974,5,AEP3,YPL005W,4
63338,16,548827,6.4,AEP3,YPL005W,3
63339,16,548666,8.75,AEP3,YPL005W,2
63340,16,548491,7.43,AEP3,YPL005W,1
63341,16,548235,8.46,AEP3,YPL005W,-1
63342,16,548070,8.27,AEP3,YPL005W,-2
63343,16,547894,9.48,AEP3,YPL005W,-3
63344,16,547724,9.83,NCR1,YPL006W,22
63345,16,547536,6.15,NCR1,YPL006W,21
63346,16,547358,4.53,NCR1,YPL006W,20
63347,16,547212,1.67,NCR1,YPL006W,19
63348,16,546982,5.07,NCR1,YPL006W,18
63349,16,546836,0.79,NCR1,YPL006W,17
63350,16,546676,6.28,NCR1,YPL006W,16
63351,16,546485,3.74,NCR1,YPL006W,15
63352,16,546369,3.6,NCR1,YPL006W,14
63353,16,546178,5.4,NCR1,YPL006W,13
63354,16,546017,7.39,NCR1,YPL006W,12
63355,16,545860,2.65,NCR1,YPL006W,11
63356,16,545703,3.69,NCR1,YPL006W,10
63357,16,545539,3.02,NCR1,YPL006W,9
63358,16,545377,3.66,NCR1,YPL006W,8
63359,16,545140,3.87,NCR1,YPL006W,7
63360,16,544944,7.08,NCR1,YPL006W,6
63361,16,544784,11.39,NCR1,YPL006W,5
63362,16,544619,7.59,NCR1,YPL006W,4
63363,16,544414,7.55,NCR1,YPL006W,3
63364,16,544249,6.64,NCR1,YPL006W,2
63365,16,544081,6.45,NCR1,YPL006W,1
63366,16,543837,7.47,TFC8,YPL007C,1
63367,16,543679,7.18,TFC8,YPL007C,2
63368,16,543517,8.4,TFC8,YPL007C,3
63369,16,543351,4.94,TFC8,YPL007C,4
63370,16,543197,6.56,TFC8,YPL007C,5
63371,16,543015,5.29,TFC8,YPL007C,6
63372,16,542857,6.91,TFC8,YPL007C,7
63373,16,542694,10.01,TFC8,YPL007C,8
63374,16,542531,2.72,TFC8,YPL007C,9
63375,16,542333,4.95,TFC8,YPL007C,10
63376,16,542210,2.24,TFC8,YPL007C,11
63377,16,542037,0.67,,,NaN
63378,16,541831,2.39,CHL1,YPL008W,18
63379,16,541720,1.24,CHL1,YPL008W,17
63380,16,541420,3.16,CHL1,YPL008W,15
63381,16,541283,3.74,CHL1,YPL008W,14
63382,16,541137,6.88,CHL1,YPL008W,13
63383,16,540943,3.66,CHL1,YPL008W,12
63384,16,540779,3.49,CHL1,YPL008W,11
63385,16,540633,2.82,CHL1,YPL008W,10
63386,16,540470,8.67,CHL1,YPL008W,9
63387,16,540310,6.43,CHL1,YPL008W,8
63388,16,540169,7.01,CHL1,YPL008W,7
63389,16,540003,6.37,CHL1,YPL008W,6
63390,16,539851,4.86,CHL1,YPL008W,5
63391,16,539686,5.66,CHL1,YPL008W,4
63392,16,539529,11.77,CHL1,YPL008W,3
63393,16,539359,9.46,CHL1,YPL008W,2
63394,16,539199,7.5,CHL1,YPL008W,1
63395,16,538909,8.72,TAE2,YPL009C,1
63396,16,538734,9.26,TAE2,YPL009C,2
63397,16,538576,10.08,TAE2,YPL009C,3
63398,16,538412,8.72,TAE2,YPL009C,4
63399,16,538252,5.37,TAE2,YPL009C,5
63400,16,538106,1.93,TAE2,YPL009C,6
63401,16,537936,4.63,TAE2,YPL009C,7
63402,16,537790,3.39,TAE2,YPL009C,8
63403,16,537521,3.89,TAE2,YPL009C,10
63404,16,537338,1.75,TAE2,YPL009C,11
63405,16,537203,1.94,TAE2,YPL009C,12
63406,16,536908,2.58,TAE2,YPL009C,14
63407,16,536661,3.41,TAE2,YPL009C,15
63408,16,536489,3.46,TAE2,YPL009C,16
63409,16,536350,5.62,TAE2,YPL009C,17
63410,16,536178,3.37,TAE2,YPL009C,18
63411,16,535988,4.11,TAE2,YPL009C,19
63412,16,535869,4.54,TAE2,YPL009C,20
63413,16,535661,1.03,,,NaN
63414,16,535499,9.46,,,NaN
63415,16,535330,8.13,RET3,YPL010W,3
63416,16,535169,9.16,RET3,YPL010W,2
63417,16,535006,8.33,RET3,YPL010W,1
63418,16,534705,9.05,TAF3,YPL011C,1
63419,16,534546,10.22,TAF3,YPL011C,2
63420,16,534374,9.94,TAF3,YPL011C,3
63421,16,534221,4.5,TAF3,YPL011C,4
63422,16,534038,8.92,TAF3,YPL011C,5
63423,16,533870,5.72,TAF3,YPL011C,6
63424,16,533701,5.28,TAF3,YPL011C,7
63425,16,533289,3.7,RRP12,YPL012W,24
63426,16,533174,5.01,RRP12,YPL012W,23
63427,16,532989,5.06,RRP12,YPL012W,22
63428,16,532860,2.74,RRP12,YPL012W,21
63429,16,532614,7.08,RRP12,YPL012W,20
63430,16,532353,2.52,RRP12,YPL012W,18
63431,16,532229,1.95,RRP12,YPL012W,17
63432,16,532103,3.07,RRP12,YPL012W,16
63433,16,531854,1.64,RRP12,YPL012W,15
63434,16,531652,2.03,RRP12,YPL012W,14
63435,16,531473,3.33,RRP12,YPL012W,13
63436,16,531360,0.64,RRP12,YPL012W,12
63437,16,531202,5.9,RRP12,YPL012W,11
63438,16,531047,3.31,RRP12,YPL012W,10
63439,16,530893,4.11,RRP12,YPL012W,9
63440,16,530755,4.29,RRP12,YPL012W,8
63441,16,530607,5.52,RRP12,YPL012W,7
63442,16,530469,6.37,RRP12,YPL012W,6
63443,16,530295,9.48,RRP12,YPL012W,5
63444,16,530138,8.94,RRP12,YPL012W,4
63445,16,529983,7.55,RRP12,YPL012W,3
63446,16,529811,7.65,RRP12,YPL012W,2
63447,16,529657,7.15,RRP12,YPL012W,1
63448,16,529341,7.48,MRPS16,YPL013C,1
63449,16,529181,8.3,MRPS16,YPL013C,2
63450,16,529011,6.14,MRPS16,YPL013C,3
63451,16,528844,3.05,,,NaN
63452,16,528686,1.78,,,NaN
63453,16,528545,5.04,,YPL014W,7
63454,16,528358,6.47,,YPL014W,6
63455,16,528205,3.67,,YPL014W,5
63456,16,528020,3.78,,YPL014W,4
63457,16,527877,5.87,,YPL014W,3
63458,16,527685,5.38,,YPL014W,2
63459,16,527529,1.21,,YPL014W,1
63460,16,527342,2.19,,YPL014W,-1
63461,16,526916,6,HST2,YPL015C,1
63462,16,526736,5.96,HST2,YPL015C,2
63463,16,526571,1.81,HST2,YPL015C,3
63464,16,526414,5.79,HST2,YPL015C,4
63465,16,526218,10.2,HST2,YPL015C,5
63466,16,526047,7.9,HST2,YPL015C,6
63467,16,525870,10.42,HST2,YPL015C,7
63468,16,525640,5.35,,,NaN
63469,16,525481,5.54,,,NaN
63470,16,525287,1.95,,,NaN
63471,16,525135,4.28,,,NaN
63472,16,524867,1.04,,,NaN
63473,16,524728,3.8,SWI1,YPL016W,25
63474,16,524544,5.02,SWI1,YPL016W,24
63475,16,524392,8.92,SWI1,YPL016W,23
63476,16,524214,4.94,SWI1,YPL016W,22
63477,16,524061,7.4,SWI1,YPL016W,21
63478,16,523755,3.38,SWI1,YPL016W,19
63479,16,523527,4.43,SWI1,YPL016W,18
63480,16,523223,2.44,SWI1,YPL016W,16
63481,16,523043,1.69,SWI1,YPL016W,15
63482,16,522860,4.37,SWI1,YPL016W,14
63483,16,522666,8.34,SWI1,YPL016W,13
63484,16,522413,3.39,SWI1,YPL016W,11
63485,16,522091,8.52,SWI1,YPL016W,9
63486,16,521817,5.97,SWI1,YPL016W,7
63487,16,521675,6.14,SWI1,YPL016W,6
63488,16,521495,4.46,SWI1,YPL016W,5
63489,16,521380,4.37,SWI1,YPL016W,4
63490,16,521221,2.32,SWI1,YPL016W,3
63491,16,520843,4.07,SWI1,YPL016W,1
63492,16,520668,1.04,SWI1,YPL016W,-1
63493,16,520354,1.39,IRC15,YPL017C,-1
63494,16,520176,7.3,IRC15,YPL017C,1
63495,16,520024,6.4,IRC15,YPL017C,2
63496,16,519829,6.33,IRC15,YPL017C,3
63497,16,519665,4.57,IRC15,YPL017C,4
63498,16,519499,7.75,IRC15,YPL017C,5
63499,16,519337,3.75,IRC15,YPL017C,6
63500,16,519091,3.72,IRC15,YPL017C,7
63501,16,518870,4.82,IRC15,YPL017C,8
63502,16,518727,3.24,,,NaN
63503,16,518579,2.61,CTF19,YPL018W,6
63504,16,518351,3.59,CTF19,YPL018W,5
63505,16,518215,2.4,CTF19,YPL018W,4
63506,16,518040,3.98,CTF19,YPL018W,3
63507,16,517842,3.34,CTF19,YPL018W,2
63508,16,517702,3.51,CTF19,YPL018W,1
63509,16,517509,3.42,CTF19,YPL018W,-1
63510,16,517204,2.22,VTC3,YPL019C,-1
63511,16,517000,2.79,VTC3,YPL019C,1
63512,16,516873,3.18,VTC3,YPL019C,2
63513,16,516699,4.25,VTC3,YPL019C,3
63514,16,516544,3.68,VTC3,YPL019C,4
63515,16,516252,3.39,VTC3,YPL019C,6
63516,16,516044,4.79,VTC3,YPL019C,7
63517,16,515780,3.1,VTC3,YPL019C,9
63518,16,515639,2.91,VTC3,YPL019C,10
63519,16,515371,5.06,VTC3,YPL019C,12
63520,16,515185,5.93,VTC3,YPL019C,13
63521,16,514978,2.65,VTC3,YPL019C,14
63522,16,514870,5.35,ULP1,YPL020C,-3
63523,16,514674,7.02,ULP1,YPL020C,-2
63524,16,514521,1.12,ULP1,YPL020C,-1
63525,16,514243,5.52,ULP1,YPL020C,1
63526,16,514081,8.46,ULP1,YPL020C,2
63527,16,513914,7.89,ULP1,YPL020C,3
63528,16,513762,10.82,ULP1,YPL020C,4
63529,16,513602,9.85,ULP1,YPL020C,5
63530,16,513450,7.83,ULP1,YPL020C,6
63531,16,513270,4.57,ULP1,YPL020C,7
63532,16,513133,2.41,ULP1,YPL020C,8
63533,16,512964,5.26,ULP1,YPL020C,9
63534,16,512788,2.9,ULP1,YPL020C,10
63535,16,512589,3.49,ULP1,YPL020C,11
63536,16,512421,5.2,ULP1,YPL020C,12
63537,16,512213,2.89,,,NaN
63538,16,512061,2.67,,,NaN
63539,16,511888,6.65,,,NaN
63540,16,511595,3.2,,,NaN
63541,16,511442,8.01,ECM23,YPL021W,3
63542,16,511273,10.45,ECM23,YPL021W,2
63543,16,511105,8.94,ECM23,YPL021W,1
63544,16,510934,7.49,ECM23,YPL021W,-1
63545,16,510706,7.85,ECM23,YPL021W,-2
63546,16,510514,4.75,ECM23,YPL021W,-3
63547,16,510336,6.33,,,NaN
63548,16,510083,0.53,,,NaN
63549,16,509927,6.53,,,NaN
63550,16,509687,1.95,RAD1,YPL022W,20
63551,16,509559,2.08,RAD1,YPL022W,19
63552,16,509358,2.3,RAD1,YPL022W,18
63553,16,509145,3.06,RAD1,YPL022W,17
63554,16,509027,2.41,RAD1,YPL022W,16
63555,16,508737,3.1,RAD1,YPL022W,14
63556,16,508557,3.6,RAD1,YPL022W,13
63557,16,508429,8.03,RAD1,YPL022W,12
63558,16,508283,3.88,RAD1,YPL022W,11
63559,16,507967,5.9,RAD1,YPL022W,9
63560,16,507811,4.71,RAD1,YPL022W,8
63561,16,507649,7.83,RAD1,YPL022W,7
63562,16,507503,1.45,RAD1,YPL022W,6
63563,16,507347,6.7,RAD1,YPL022W,5
63564,16,507184,7.64,RAD1,YPL022W,4
63565,16,507018,6.44,RAD1,YPL022W,3
63566,16,506848,5.91,RAD1,YPL022W,2
63567,16,506675,5.68,RAD1,YPL022W,1
63568,16,506399,13.04,MET12,YPL023C,1
63569,16,506222,8.58,MET12,YPL023C,2
63570,16,506067,7.21,MET12,YPL023C,3
63571,16,505900,7.66,MET12,YPL023C,4
63572,16,505752,4.54,MET12,YPL023C,5
63573,16,505595,8.79,MET12,YPL023C,6
63574,16,505421,2.43,MET12,YPL023C,7
63575,16,505285,6.42,MET12,YPL023C,8
63576,16,505095,3.08,MET12,YPL023C,9
63577,16,504898,1.19,MET12,YPL023C,10
63578,16,504751,2.7,MET12,YPL023C,11
63579,16,504572,7.18,MET12,YPL023C,12
63580,16,504414,7.77,MET12,YPL023C,13
63581,16,504234,5.45,,,NaN
63582,16,504029,6.97,RMI1,YPL024W,6
63583,16,503844,10.8,RMI1,YPL024W,5
63584,16,503680,8.04,RMI1,YPL024W,4
63585,16,503515,6.83,RMI1,YPL024W,3
63586,16,503216,2.24,RMI1,YPL024W,1
63587,16,502196,1.3,SKS1,YPL026C,1
63588,16,502072,5.93,SKS1,YPL026C,2
63589,16,501880,4.79,SKS1,YPL026C,3
63590,16,501735,3.78,SKS1,YPL026C,4
63591,16,501590,5.73,SKS1,YPL026C,5
63592,16,501416,5.09,SKS1,YPL026C,6
63593,16,501213,1.76,SKS1,YPL026C,7
63594,16,501002,8.74,SKS1,YPL026C,8
63595,16,500808,4.56,SKS1,YPL026C,9
63596,16,500677,3.26,SKS1,YPL026C,10
63597,16,500548,5.12,,,NaN
63598,16,500379,3.5,,,NaN
63599,16,500199,4.72,SMA1,YPL027W,8
63600,16,500062,4.2,SMA1,YPL027W,7
63601,16,499894,5.14,SMA1,YPL027W,6
63602,16,499745,6.14,SMA1,YPL027W,5
63603,16,499584,9.18,SMA1,YPL027W,4
63604,16,499281,1.34,SMA1,YPL027W,2
63605,16,499142,7.08,SMA1,YPL027W,1
63606,16,499005,5.31,SMA1,YPL027W,-1
63607,16,498851,8.11,SMA1,YPL027W,-2
63608,16,498640,3.95,SMA1,YPL027W,-3
63609,16,498501,8.71,ERG10,YPL028W,3
63610,16,498346,8.61,ERG10,YPL028W,2
63611,16,498192,8.82,ERG10,YPL028W,1
63612,16,498040,4.08,ERG10,YPL028W,-1
63613,16,497701,9.62,ERG10,YPL028W,-2
63614,16,497530,9.78,ERG10,YPL028W,-3
63615,16,497365,9.67,SUV3,YPL029W,12
63616,16,497196,8.84,SUV3,YPL029W,11
63617,16,497024,9.74,SUV3,YPL029W,10
63618,16,496836,7.76,SUV3,YPL029W,9
63619,16,496678,5.34,SUV3,YPL029W,8
63620,16,496512,7.14,SUV3,YPL029W,7
63621,16,496330,7.91,SUV3,YPL029W,6
63622,16,496165,6.45,SUV3,YPL029W,5
63623,16,496010,7.66,SUV3,YPL029W,4
63624,16,495852,7.84,SUV3,YPL029W,3
63625,16,495672,4.24,SUV3,YPL029W,2
63626,16,495509,9.68,SUV3,YPL029W,1
63627,16,495274,1.62,SUV3,YPL029W,-1
63628,16,495121,8.77,SUV3,YPL029W,-2
63629,16,494950,6.3,SUV3,YPL029W,-3
63630,16,494756,3.9,TRM44,YPL030W,9
63631,16,494652,2.81,TRM44,YPL030W,8
63632,16,494490,3.44,TRM44,YPL030W,7
63633,16,494343,5.23,TRM44,YPL030W,6
63634,16,494186,6.52,TRM44,YPL030W,5
63635,16,494027,5,TRM44,YPL030W,4
63636,16,493860,6.26,TRM44,YPL030W,3
63637,16,493702,7.67,TRM44,YPL030W,2
63638,16,493536,10.47,TRM44,YPL030W,1
63639,16,493271,10.64,PHO85,YPL031C,-1
63640,16,493031,6.81,PHO85,YPL031C,1
63641,16,492860,7.67,PHO85,YPL031C,2
63642,16,492695,5.93,PHO85,YPL031C,3
63643,16,492538,6.08,PHO85,YPL031C,4
63644,16,492391,6.72,PHO85,YPL031C,5
63645,16,492200,9.79,SVL3,YPL032C,-3
63646,16,492050,7.52,SVL3,YPL032C,-2
63647,16,491686,2.35,SVL3,YPL032C,-1
63648,16,491532,4.24,SVL3,YPL032C,1
63649,16,491322,6.09,SVL3,YPL032C,2
63650,16,491148,5.43,SVL3,YPL032C,3
63651,16,490990,0.82,SVL3,YPL032C,4
63652,16,490869,2.55,SVL3,YPL032C,5
63653,16,490652,5.35,SVL3,YPL032C,6
63654,16,490461,2.2,SVL3,YPL032C,7
63655,16,490118,5.72,SVL3,YPL032C,9
63656,16,489929,3.05,SVL3,YPL032C,10
63657,16,489786,1.21,SVL3,YPL032C,11
63658,16,489555,6.4,SVL3,YPL032C,12
63659,16,489372,2.37,SVL3,YPL032C,13
63660,16,489231,2.09,SVL3,YPL032C,14
63661,16,489009,6.28,SVL3,YPL032C,15
63662,16,488785,2,SRL4,YPL033C,-3
63663,16,488635,2.08,SRL4,YPL033C,-2
63664,16,488413,6.42,SRL4,YPL033C,-1
63665,16,488218,5.86,SRL4,YPL033C,1
63666,16,488053,5.54,SRL4,YPL033C,2
63667,16,487871,7.76,SRL4,YPL033C,3
